w/c,a/c,slump ,c ,H% humidity ,air content ,v/s,t0,dt,kh ,Ks,KѰ,Kac,K(v/s),Kt0,ɣc,Øu=2.35*ɣc,fcm28,a,b,fcmt ,Ecmt0,"Ø(t,t0)",Jcreep (10-6/MPa),J creep(ACI),cc
0.59,5.67,75,3200,50,0,22,28,8497,0.935,1.018,1,1,1.135111512,0.843617083,1.08043319,2.539017998,17,4,0.85,17,38133,2.432248176,240,90,2.666450539
0.52,5.39,75,3380,65,0,22,28,1,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,25,2.3,0.92,25,41395,0.206159204,50,29,1.715984087
0.52,5.39,75,3380,65,0,22,28,2,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,25,2.3,0.92,25,41395,0.298484953,58,31,1.849008719
0.52,5.39,75,3380,65,0,22,28,4,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,25,2.3,0.92,25,41395,0.423660744,63,34,1.831816331
0.52,5.39,75,3380,65,0,22,28,8,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,25,2.3,0.92,25,41395,0.585717995,68,38,1.775132784
0.52,5.39,75,3380,65,0,22,28,15,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,25,2.3,0.92,25,41395,0.763693698,74,43,1.736826527
0.52,5.39,75,3380,65,0,22,28,29,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,25,2.3,0.92,25,41395,0.974934918,83,48,1.739695303
0.52,5.39,75,3380,65,0,22,28,56,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,25,2.3,0.92,25,41395,1.197660104,94,53,1.770578623
0.52,5.39,75,3380,65,0,22,28,90,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,25,2.3,0.92,25,41395,1.35620358,102,57,1.79198862
0.52,5.39,75,3380,65,0,22,28,141,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,25,2.3,0.92,25,41395,1.498433197,108,60,1.789385446
0.52,5.39,75,3380,65,0,22,28,173,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,25,2.3,0.92,25,41395,1.559533225,110,62,1.779015781
0.52,5.39,75,3380,65,0,22,28,253,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,25,2.3,0.92,25,41395,1.665607317,115,64,1.785868822
0.52,5.39,75,3380,65,0,22,28,362,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,25,2.3,0.92,25,41395,1.755780556,117,67,1.757474843
0.52,5.39,75,3380,65,0,22,28,530,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,25,2.3,0.92,25,41395,1.840749879,121,69,1.763194654
0.52,5.39,75,3380,65,0,22,28,768,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,25,2.3,0.92,25,41395,1.91260408,124,70,1.762333588
0.52,5.39,75,3380,65,0,44,28,8,0.8345,1.018,1,1,0.958984341,0.843617083,0.814677336,1.91449174,25,2.3,0.92,25,41395,0.494477633,68,36,1.883507614
0.52,5.39,75,3380,65,0,44,28,15,0.8345,1.018,1,1,0.958984341,0.843617083,0.814677336,1.91449174,25,2.3,0.92,25,41395,0.644729127,73,40,1.837284298
0.52,5.39,75,3380,65,0,44,28,29,0.8345,1.018,1,1,0.958984341,0.843617083,0.814677336,1.91449174,25,2.3,0.92,25,41395,0.823064195,82,44,1.861914687
0.52,5.39,75,3380,65,0,44,28,56,0.8345,1.018,1,1,0.958984341,0.843617083,0.814677336,1.91449174,25,2.3,0.92,25,41395,1.011094311,93,49,1.914248864
0.52,5.39,75,3380,65,0,44,28,90,0.8345,1.018,1,1,0.958984341,0.843617083,0.814677336,1.91449174,25,2.3,0.92,25,41395,1.144940638,100,52,1.929890239
0.52,5.39,75,3380,65,0,44,28,141,0.8345,1.018,1,1,0.958984341,0.843617083,0.814677336,1.91449174,25,2.3,0.92,25,41395,1.265014402,107,55,1.955512952
0.52,5.39,75,3380,65,0,44,28,173,0.8345,1.018,1,1,0.958984341,0.843617083,0.814677336,1.91449174,25,2.3,0.92,25,41395,1.316596559,111,56,1.983446355
0.52,5.39,75,3380,65,0,44,28,253,0.8345,1.018,1,1,0.958984341,0.843617083,0.814677336,1.91449174,25,2.3,0.92,25,41395,1.406146933,114,58,1.96123933
0.52,5.39,75,3380,65,0,44,28,362,0.8345,1.018,1,1,0.958984341,0.843617083,0.814677336,1.91449174,25,2.3,0.92,25,41395,1.482273414,117,60,1.951120683
0.52,5.39,75,3380,65,0,44,28,530,0.8345,1.018,1,1,0.958984341,0.843617083,0.814677336,1.91449174,25,2.3,0.92,25,41395,1.55400662,122,62,1.977359792
0.52,5.39,75,3380,65,0,44,28,768,0.8345,1.018,1,1,0.958984341,0.843617083,0.814677336,1.91449174,25,2.3,0.92,25,41395,1.614667716,125,63,1.978979956
0.52,5.39,75,3380,65,0,67,28,1,0.8345,1.018,1,1,0.848757893,0.843617083,0.721037654,1.694438487,25,2.3,0.92,25,41395,0.154039862,52,28,1.865221532
0.52,5.39,75,3380,65,0,67,28,2,0.8345,1.018,1,1,0.848757893,0.843617083,0.721037654,1.694438487,25,2.3,0.92,25,41395,0.223024635,58,30,1.963092101
0.52,5.39,75,3380,65,0,67,28,4,0.8345,1.018,1,1,0.848757893,0.843617083,0.721037654,1.694438487,25,2.3,0.92,25,41395,0.316554593,62,32,1.949398843
0.52,5.39,75,3380,65,0,67,28,8,0.8345,1.018,1,1,0.848757893,0.843617083,0.721037654,1.694438487,25,2.3,0.92,25,41395,0.437641967,66,35,1.900382753
0.52,5.39,75,3380,65,0,67,28,15,0.8345,1.018,1,1,0.848757893,0.843617083,0.721037654,1.694438487,25,2.3,0.92,25,41395,0.570623432,70,38,1.844904349
0.52,5.39,75,3380,65,0,67,28,29,0.8345,1.018,1,1,0.848757893,0.843617083,0.721037654,1.694438487,25,2.3,0.92,25,41395,0.72846052,78,42,1.868026468
0.52,5.39,75,3380,65,0,67,28,56,0.8345,1.018,1,1,0.848757893,0.843617083,0.721037654,1.694438487,25,2.3,0.92,25,41395,0.8948783,86,46,1.878732792
0.52,5.39,75,3380,65,0,67,28,90,0.8345,1.018,1,1,0.848757893,0.843617083,0.721037654,1.694438487,25,2.3,0.92,25,41395,1.01334022,89,49,1.829872052
0.52,5.39,75,3380,65,0,67,28,141,0.8345,1.018,1,1,0.848757893,0.843617083,0.721037654,1.694438487,25,2.3,0.92,25,41395,1.119612607,94,51,1.835774135
0.52,5.39,75,3380,65,0,67,28,173,0.8345,1.018,1,1,0.848757893,0.843617083,0.721037654,1.694438487,25,2.3,0.92,25,41395,1.165265868,100,52,1.911774466
0.52,5.39,75,3380,65,0,67,28,253,0.8345,1.018,1,1,0.848757893,0.843617083,0.721037654,1.694438487,25,2.3,0.92,25,41395,1.24452325,105,54,1.936480275
0.52,5.39,75,3380,65,0,67,28,362,0.8345,1.018,1,1,0.848757893,0.843617083,0.721037654,1.694438487,25,2.3,0.92,25,41395,1.31189969,107,56,1.915855181
0.52,5.39,75,3380,65,0,67,28,530,0.8345,1.018,1,1,0.848757893,0.843617083,0.721037654,1.694438487,25,2.3,0.92,25,41395,1.375387823,110,57,1.916929083
0.52,5.39,75,3380,65,0,67,28,768,0.8345,1.018,1,1,0.848757893,0.843617083,0.721037654,1.694438487,25,2.3,0.92,25,41395,1.429076482,112,59,1.908643073
0.52,5.39,75,3380,65,0,129,28,1,0.8345,1.018,1,1,0.715379201,0.843617083,0.607729654,1.428164687,25,2.3,0.92,25,41395,0.129833153,50,27,1.831907653
0.52,5.39,75,3380,65,0,129,28,2,0.8345,1.018,1,1,0.715379201,0.843617083,0.607729654,1.428164687,25,2.3,0.92,25,41395,0.187977263,56,29,1.951316808
0.52,5.39,75,3380,65,0,129,28,4,0.8345,1.018,1,1,0.715379201,0.843617083,0.607729654,1.428164687,25,2.3,0.92,25,41395,0.266809385,60,31,1.960594884
0.52,5.39,75,3380,65,0,129,28,8,0.8345,1.018,1,1,0.715379201,0.843617083,0.607729654,1.428164687,25,2.3,0.92,25,41395,0.368868394,63,33,1.905139319
0.52,5.39,75,3380,65,0,129,28,15,0.8345,1.018,1,1,0.715379201,0.843617083,0.607729654,1.428164687,25,2.3,0.92,25,41395,0.480952387,68,36,1.900709317
0.52,5.39,75,3380,65,0,129,28,29,0.8345,1.018,1,1,0.715379201,0.843617083,0.607729654,1.428164687,25,2.3,0.92,25,41395,0.613986048,75,39,1.923576107
0.52,5.39,75,3380,65,0,129,28,56,0.8345,1.018,1,1,0.715379201,0.843617083,0.607729654,1.428164687,25,2.3,0.92,25,41395,0.754251982,81,42,1.91135312
0.52,5.39,75,3380,65,0,129,28,90,0.8345,1.018,1,1,0.715379201,0.843617083,0.607729654,1.428164687,25,2.3,0.92,25,41395,0.854098116,85,45,1.897728588
0.52,5.39,75,3380,65,0,129,28,141,0.8345,1.018,1,1,0.715379201,0.843617083,0.607729654,1.428164687,25,2.3,0.92,25,41395,0.943670249,90,47,1.916760315
0.52,5.39,75,3380,65,0,129,28,173,0.8345,1.018,1,1,0.715379201,0.843617083,0.607729654,1.428164687,25,2.3,0.92,25,41395,0.982149295,91,48,1.900434549
0.52,5.39,75,3380,65,0,129,28,253,0.8345,1.018,1,1,0.715379201,0.843617083,0.607729654,1.428164687,25,2.3,0.92,25,41395,1.048951716,93,49,1.878880293
0.52,5.39,75,3380,65,0,129,28,362,0.8345,1.018,1,1,0.715379201,0.843617083,0.607729654,1.428164687,25,2.3,0.92,25,41395,1.105740235,96,51,1.887184342
0.52,5.39,75,3380,65,0,129,28,530,0.8345,1.018,1,1,0.715379201,0.843617083,0.607729654,1.428164687,25,2.3,0.92,25,41395,1.159251478,103,52,1.974612519
0.52,5.39,75,3380,65,0,129,28,768,0.8345,1.018,1,1,0.715379201,0.843617083,0.607729654,1.428164687,25,2.3,0.92,25,41395,1.204503192,107,53,2.009189651
0.54,5.4,75,3370,65,0,22,28,1,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,0.206159204,58,29,1.981741708
0.54,5.4,75,3370,65,0,22,28,3,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,0.367376946,70,33,2.109762058
0.54,5.4,75,3370,65,0,22,28,7,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,0.551590508,77,38,2.045207149
0.54,5.4,75,3370,65,0,22,28,13,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,0.720831541,83,42,1.987757616
0.54,5.4,75,3370,65,0,22,28,28,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,0.963250379,91,48,1.910246416
0.54,5.4,75,3370,65,0,22,28,56,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.197660104,101,53,1.894019913
0.54,5.4,75,3370,65,0,22,28,82,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.325595485,106,56,1.878431579
0.54,5.4,75,3370,65,0,22,28,174,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.561216429,113,62,1.818259459
0.54,5.4,75,3370,65,0,22,28,272,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.684625684,115,65,1.765378328
0.54,5.4,75,3370,65,0,22,28,365,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.757740756,120,67,1.793294018
0.54,5.4,75,3370,65,0,22,28,550,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.848399673,123,69,1.779622448
0.54,5.4,75,3370,65,0,22,28,736,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.904888152,127,70,1.80176438
0.54,5.4,75,3370,65,0,22,28,1,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,0.206159204,73,29,2.494261115
0.54,5.4,75,3370,65,0,22,28,3,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,0.367376946,84,33,2.531714469
0.54,5.4,75,3370,65,0,22,28,7,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,0.551590508,94,38,2.49674639
0.54,5.4,75,3370,65,0,22,28,13,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,0.720831541,101,42,2.41883758
0.54,5.4,75,3370,65,0,22,28,28,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,0.963250379,112,48,2.351072512
0.54,5.4,75,3370,65,0,22,28,56,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.197660104,123,53,2.306578707
0.54,5.4,75,3370,65,0,22,28,82,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.325595485,129,56,2.28601579
0.54,5.4,75,3370,65,0,22,28,174,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.561216429,137,62,2.204438459
0.54,5.4,75,3370,65,0,22,28,272,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.684625684,141,65,2.164507341
0.54,5.4,75,3370,65,0,22,28,365,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.757740756,145,67,2.166896938
0.54,5.4,75,3370,65,0,22,28,550,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.848399673,149,69,2.155802803
0.54,5.4,75,3370,65,0,22,28,736,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.904888152,154,70,2.18481665
0.52,5.03,75,3580,65,0,22,28,1,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,0.206159204,38,27,1.421598405
0.52,5.03,75,3580,65,0,22,28,3,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,0.367376946,47,30,1.550984903
0.52,5.03,75,3580,65,0,22,28,7,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,0.551590508,51,34,1.483170326
0.52,5.03,75,3580,65,0,22,28,14,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,0.742870026,55,39,1.423952999
0.52,5.03,75,3580,65,0,22,28,28,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,0.963250379,58,44,1.333061757
0.52,5.03,75,3580,65,0,22,28,55,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.191548478,65,49,1.33832084
0.52,5.03,75,3580,65,0,22,28,85,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.337446715,69,52,1.332003412
0.52,5.03,75,3580,65,0,22,28,180,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.571072315,76,57,1.333820126
0.52,5.03,75,3580,65,0,22,28,269,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.681738459,78,59,1.312429998
0.52,5.03,75,3580,65,0,22,28,375,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.764122975,78,61,1.273313102
0.52,5.03,75,3580,65,0,22,28,569,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.855320068,82,63,1.295856826
0.52,5.03,75,3580,65,0,22,28,767,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.912369858,89,65,1.378927539
0.52,5.03,75,3580,65,0,22,28,1,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,0.206159204,43,27,1.608650827
0.52,5.03,75,3580,65,0,22,28,3,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,0.367376946,49,30,1.61698426
0.52,5.03,75,3580,65,0,22,28,7,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,0.551590508,54,34,1.570415639
0.52,5.03,75,3580,65,0,22,28,14,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,0.742870026,58,39,1.501623162
0.52,5.03,75,3580,65,0,22,28,28,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,0.963250379,65,44,1.493948521
0.52,5.03,75,3580,65,0,22,28,55,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.191548478,72,49,1.4824477
0.52,5.03,75,3580,65,0,22,28,85,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.337446715,76,52,1.467134193
0.52,5.03,75,3580,65,0,22,28,180,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.571072315,83,57,1.45667198
0.52,5.03,75,3580,65,0,22,28,269,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.681738459,86,59,1.447038203
0.52,5.03,75,3580,65,0,22,28,375,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.764122975,90,61,1.469207425
0.52,5.03,75,3580,65,0,22,28,569,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.855320068,95,63,1.501297542
0.52,5.03,75,3580,65,0,22,28,767,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.912369858,99,65,1.533863217
0.54,5.4,75,3370,65,0,22,28,1,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,0.206159204,90.7,29,3.099034015
0.54,5.4,75,3370,65,0,22,28,3,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,0.367376946,107,33,3.224922003
0.54,5.4,75,3370,65,0,22,28,7,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,0.551590508,119.7,38,3.179367477
0.54,5.4,75,3370,65,0,22,28,13,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,0.720831541,130.6,42,3.127724634
0.54,5.4,75,3370,65,0,22,28,28,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,0.963250379,144.9,48,3.041700062
0.54,5.4,75,3370,65,0,22,28,56,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.197660104,160.7,53,3.013554456
0.54,5.4,75,3370,65,0,22,28,82,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.325595485,169.3,56,3.000174211
0.54,5.4,75,3370,65,0,22,28,174,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.561216429,182,62,2.928524085
0.54,5.4,75,3370,65,0,22,28,272,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.684625684,187.4,65,2.876799118
0.54,5.4,75,3370,65,0,22,28,365,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.757740756,190.3,67,2.84386543
0.54,5.4,75,3370,65,0,22,28,550,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.848399673,194.9,69,2.819905814
0.54,5.4,75,3370,65,0,22,28,736,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.904888152,198.6,70,2.817562251
0.54,5.4,75,3370,65,0,22,28,1,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,0.206159204,94.2,29,3.218621877
0.54,5.4,75,3370,65,0,22,28,3,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,0.367376946,105.8,33,3.188754653
0.54,5.4,75,3370,65,0,22,28,7,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,0.551590508,125.1,38,3.322797589
0.54,5.4,75,3370,65,0,22,28,13,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,0.720831541,142.2,42,3.405531722
0.54,5.4,75,3370,65,0,22,28,28,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,0.963250379,161.2,48,3.383865079
0.54,5.4,75,3370,65,0,22,28,56,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.197660104,176.1,53,3.302345612
0.54,5.4,75,3370,65,0,22,28,82,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.325595485,187.3,56,3.319153158
0.54,5.4,75,3370,65,0,22,28,174,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.561216429,204.5,62,3.290566897
0.54,5.4,75,3370,65,0,22,28,272,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,28,2.3,0.92,28,41212,1.684625684,213,65,3.269787685
0.52,5.03,75,3580,65,0,22,28,1,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,0.206159204,45,27,1.683471795
0.52,5.03,75,3580,65,0,22,28,3,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,0.367376946,52,30,1.715983297
0.52,5.03,75,3580,65,0,22,28,7,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,0.551590508,58.7,34,1.707099963
0.52,5.03,75,3580,65,0,22,28,14,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,0.742870026,64,39,1.656963489
0.52,5.03,75,3580,65,0,22,28,28,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,0.963250379,70.6,44,1.622657932
0.52,5.03,75,3580,65,0,22,28,55,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.191548478,77.7,49,1.599808143
0.52,5.03,75,3580,65,0,22,28,85,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.337446715,82.8,52,1.598404094
0.52,5.03,75,3580,65,0,22,28,180,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.571072315,89.2,57,1.565483622
0.52,5.03,75,3580,65,0,22,28,269,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.681738459,94.2,59,1.585011613
0.52,5.03,75,3580,65,0,22,28,375,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.764122975,97.6,61,1.59327383
0.52,5.03,75,3580,65,0,22,28,569,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.855320068,101,63,1.596116334
0.52,5.03,75,3580,65,0,22,28,767,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.912369858,104.7,65,1.622176554
0.52,5.03,75,3580,65,0,22,28,1,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,0.206159204,50,27,1.870524217
0.52,5.03,75,3580,65,0,22,28,3,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,0.367376946,58.8,30,1.940381112
0.52,5.03,75,3580,65,0,22,28,7,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,0.551590508,64.9,34,1.887406944
0.52,5.03,75,3580,65,0,22,28,14,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,0.742870026,70.1,39,1.814892822
0.52,5.03,75,3580,65,0,22,28,28,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,0.963250379,76.2,44,1.751367343
0.52,5.03,75,3580,65,0,22,28,55,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.191548478,83.2,49,1.713050676
0.52,5.03,75,3580,65,0,22,28,85,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.337446715,87.3,52,1.685273882
0.52,5.03,75,3580,65,0,22,28,180,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.571072315,94.2,57,1.653234946
0.52,5.03,75,3580,65,0,22,28,269,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.681738459,98.6,59,1.659046126
0.52,5.03,75,3580,65,0,22,28,375,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.764122975,100.7,61,1.643879864
0.52,5.03,75,3580,65,0,22,28,569,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.855320068,105.8,63,1.671971368
0.52,5.03,75,3580,65,0,22,28,767,0.8345,1.018,1,1,1.135934871,0.843617083,0.965000528,2.26775124,47,4,0.85,47,45123,1.912369858,109.5,65,1.69654568
0.55,5.4,75,3340,65,0,44,28,1,0.8345,1.018,1,1,0.958984341,0.843617083,0.814677336,1.91449174,27,2.3,0.92,27,40662,0.174044704,64.9,29,2.247754103
0.55,5.4,75,3340,65,0,44,28,3,0.8345,1.018,1,1,0.958984341,0.843617083,0.814677336,1.91449174,27,2.3,0.92,27,40662,0.310148713,73.2,32,2.271847745
